Unnamed: 0,reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
8685,3a534f3d-03bc-4c8d-865f-0ef0f54c7bd5,Sangat membantu..mudah dan cepat,5,0,2.35.0,2023-01-15 03:16:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:39
8684,f7fa9aa8-5bd2-4bb6-bfc0-7d075e26f361,Sangat membantu,5,0,2.35.0,2023-01-15 03:16:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:39
8683,c7777cca-a50f-4efc-8159-dbc80c6f0f9e,Sangat mudah transaksi,5,0,2.35.0,2023-01-15 03:19:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8682,b7b646d0-1cac-4e1d-a1d9-eb5a3e5b96d5,Sangat simpel terima kasih brimo,5,0,2.34.0,2023-01-15 03:19:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8681,03c51624-7172-4300-a5b0-575ccb0344c8,bagus,5,0,2.35.0,2023-01-15 03:22:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8680,f52c2452-012d-405a-87b7-f165c02953ed,Amazing,5,0,2.35.0,2023-01-15 03:25:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8679,cb0521f8-461f-41b7-b371-5f955fdb54de,bagus baget,5,0,,2023-01-15 03:29:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8678,96aeff29-e96b-4cd2-b3e3-578f740876c6,Terlalu ribet utk registrasi,1,0,2.35.0,2023-01-15 03:31:00,"Hai Sobat BRI, guna pengecekan silakan kirimkan detail kendala yang dialami melalui WhatsApp BRI 08121214017 atau Email callbri@bri.co.id dan jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Shima",1/15/2023 5:05
8677,4f341dac-4e44-424d-8ccb-4941461cca0d,Memudahkan,5,0,2.35.0,2023-01-15 03:33:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8676,a4dd5b09-b926-42d1-b614-fff62e58ab81,"Ga mau lagi sm BRI masa gadi kasi kasi ATM trs ga ramah banget suruh download brimo gabisa masuk macet di video padhal udah sesuai instruksi,dan smpe Sekarang ga di kasi ATM",1,0,2.35.0,2023-01-15 03:36:00,"Hai Sobat BRI, pastikan kualitas video baik, tidak terlalu terang, tidak membelakangi cahaya, tidak terlalu gelap. Jika masih mengalami kendala, silakan kirimkan detail kendala yang dialami melalui WhatsApp BRI 08121214017 atau Email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Shima",1/15/2023 5:05
8675,98485f4b-06dd-49fd-9a3e-87ec977ce51e,Suka sekali......,5,0,,2023-01-15 03:38:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8674,d2d9bd0a-2b57-4b43-8872-2cd6e8630710,bagus,5,0,2.35.0,2023-01-15 03:41:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8673,9f37abf8-7b42-4d60-b045-2c74c4ecc6f1,Mantaap,4,0,2.35.0,2023-01-15 03:42:00,"Hai Sobat BRI, terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Mia",1/15/2023 5:56
8672,b6c69742-843d-4a94-858e-65905ca37be5,Lumayan membantu.,4,0,2.35.0,2023-01-15 03:42:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Jika mengalami kendala bisa diinformasikan melalui WhatsApp resmi BRI 08121214017 atau Email callbri@bri.co.id. Apabila sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Oscar,1/15/2023 6:26
8671,cad4fc84-4b6b-4ebd-8b80-dd637cd51327,Mau ganti nomer hp gmn carax ya,4,0,2.35.0,2023-01-15 03:45:00,"Hai Sobat BRI, silakan melakukan pergantian nomor ponsel yang terdaftar pada layanan BRImo dengan mengunjungi kantor BRI terdekat membawa e-KTP, kartu ATM dan nomor ponsel yang ingin didaftarkan. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Oscar",1/15/2023 6:21
8670,4505d9c6-82fb-470d-8ec7-6f7a04a024b2,bagus,5,0,2.7.0,2023-01-15 03:47:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8669,ef613df1-f508-468e-a2eb-06d9fe8c38c2,Sangat bermanfaat,3,0,2.35.0,2023-01-15 03:48:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Shima",1/15/2023 5:12
8668,59044a49-1cdf-4842-9ed4-742664c6d4f2,"Saat mendaftar akun, selalu tidak jadi terus",1,0,2.35.0,2023-01-15 03:48:00,"Hai Sobat BRI, guna pengecekan silakan kirimkan detail kendala yang dialami melalui WhatsApp BRI 08121214017 atau Email callbri@bri.co.id dan jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Shima",1/15/2023 5:04
8667,437a82cf-5b2a-48a8-b3bd-832a7a8a9599,sangat terbantu. dan sangat mempermudah dalam urusan pembayaran apapun. hari gini sudah ga jaman bawa bawa cash kmana mana soale rawan didaerah saya.,5,0,2.35.0,2023-01-15 03:51:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8666,7f06c2c9-7b22-42e9-bc3a-bf803b6f3fd5,Bayar AIR PDAM SUSAH/ GAK BISA,4,0,2.35.0,2023-01-15 03:53:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Guna pengecekan, silakan kirimkan respon yang diterima dalam bentuk gambar melalui Email callbri@bri.co.id. Tks~Ulfa",1/16/2023 6:02
8665,f51cb284-e081-447d-8e56-40aa6ae1f307,"BRImo sungguh baguse, mekipun pd awalnya cukup merepotkn di dlm menyesuaikannya, man taplah, trmksh ya!",3,0,2.35.0,2023-01-15 03:53:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Shima",1/15/2023 5:12
8664,bbb67ccf-73cb-4754-b8d8-3313a8d3de6d,Love love love,5,0,2.35.0,2023-01-15 03:56:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8663,01dc749a-1a4c-4d09-b0bc-039c0ca6ad77,"Applikasi BRImo 👍, tapi HP saya RAM 2GB/16GB, bermasalah saat setor tunai via ATM. Kenapa ya ? Apakah saya harus mengganti HP yang spesifikasinya RAM nya > 2GB/16GB ?",4,0,2.35.0,2023-01-15 03:59:00,"Hai Sobat BRI, saat ini aplikasi BRImo dapat diunduh melalui Play Store atau App Store. Pastikan ponsel yang saat ini digunakan minimal versi Android 6 dan iOS 11.2. Apabila masih mengalami kendala silakan kirimkan detail kendala melalui Email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Ulfa",1/16/2023 6:03
8662,82a7a883-042a-460e-b229-49511ac8b926,bagus,4,0,2.35.0,2023-01-15 04:01:00,"Hai Sobat BRI, terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Mia",1/15/2023 5:55
8661,eafdbe03-45a0-4b2a-8b08-953553753aa1,Aplikasi sampah. Paling ribet,1,0,,2023-01-15 04:05:00,"Hai Sobat BRI, guna pengecekan silakan kirimkan detail kendala yang dialami melalui WhatsApp BRI 08121214017 atau Email callbri@bri.co.id dan jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Shima",1/15/2023 5:04
8660,8a6940cb-c5a2-4160-a320-f01d53afff0d,Setelah updete Kbagus tidak ada fitur lupa sandi / ganti sandi di halaman awal ?,5,0,2.35.0,2023-01-15 04:07:00,"Hai Sobat BRI, menu Lupa Passsword terdapat pada halaman depan sebelum Login. Guna pengecekan silakan kirimkan detail kendala yang dialami melalui WhatsApp BRI 08121214017 atau Email callbri@bri.co.id dan jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Shima",1/15/2023 5:51
8659,e43de3e9-f051-4204-bc5c-e2948479c295,bagus,5,0,2.35.0,2023-01-15 04:08:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8658,554e94d7-9ff0-434c-9ae6-d5d170befc54,Cuma ada kekurangan satu. Yaitu tidak ada kelebihan sama sekali !,1,0,2.35.0,2023-01-15 04:09:00,"Hai Sobat BRI, guna pengecekan silakan kirimkan detail kendala yang dialami melalui WhatsApp BRI 08121214017 atau Email callbri@bri.co.id dan jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Shima
",1/15/2023 5:04
8657,c1bf38ee-2971-454d-8256-cb0a40798a46,Sangat membantu,5,0,2.35.0,2023-01-15 04:14:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8656,b1fef5e0-e188-4d2b-9c05-48772bf6f141,Serbagusna yang berteknologi tinggi,5,0,2.35.0,2023-01-15 04:22:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:38
8654,302de4a5-53c0-49b9-8f96-d6836e154f94,"Tidak bisa ambil foto di klik udh beberapa kali,udh dua kali saya unduh aplikasi nya ternyata sama aja GK bisa juga,haduhhh padahal saya udh ada buku rekening tgl aktifin brimo doang biar lebih gampang tapi nggk bisa terus,di uninstall lagi aja dahh",1,0,2.35.0,2023-01-15 04:27:00,"Hai Sobat BRI, pastikan ponsel telah mengizinkan untuk mengakses video/foto pada saat menggunakan BRImo. Jika masih mengalami kendala, silakan kirimkan detail kendala yang dialami melalui WhatsApp BRI 08121214017 atau Email callbri@bri.co.id dan jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Shima",1/15/2023 5:04
8655,ded2ebec-394b-4e99-8e8b-507f44409e45,Tolong di brantas website yg menyerupai brimo,5,0,2.35.0,2023-01-15 04:27:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8653,4f5bb540-4b93-435c-a61c-846f9cddf190,Alhamdulillah bisa sangat membantu aktifitas sehari-hari,5,0,2.35.0,2023-01-15 04:28:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8652,d831b488-d774-4f9e-889f-305371403929,Mantaaap,5,0,2.34.0,2023-01-15 04:30:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8651,a401a87b-ad22-43cd-a9aa-af81489a1acc,Sangat memudahkan saat bertransaksi,5,0,2.35.0,2023-01-15 04:32:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8650,00599a54-818e-4d45-9712-a3159e501407,bagus dan cepat sangat membantu,5,0,2.35.0,2023-01-15 04:33:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8649,5cd9bf4f-87e1-4cc1-ba47-cb33c25764d3,Baik,3,0,2.33.0,2023-01-15 04:34:00,"Hai Sobat BRI, terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Shima

",1/15/2023 5:12
8648,33f6e011-a13f-4b3f-834f-35ca64457d37,Sangat membantu,5,0,2.35.0,2023-01-15 04:36:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8647,ebed49fc-d8b3-4e2b-9eed-e3ac60e73f98,Baik dan memuaskan,5,0,2.24.0,2023-01-15 04:38:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8646,6838ff39-31b8-4d32-84fc-2b5914e244fe,aplikasi sangat membantu,5,0,2.35.0,2023-01-15 04:44:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8645,911ca06b-4ca4-4c7b-9c26-60d901e36db6,bagus,5,0,2.35.0,2023-01-15 04:47:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8644,56bb0b04-79d1-446b-8fe1-6e3fec31e7d0,bagus 👍,5,0,2.35.0,2023-01-15 04:48:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8643,3f42a7f0-eedc-4f3c-bd15-372736f94d0b,Transaksi lebih mudah,5,0,2.34.0,2023-01-15 04:48:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8642,8a31b040-bf6b-4219-9865-b13a9dc66b26,Basis aman taman,5,0,2.35.0,2023-01-15 04:53:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8640,51f789a5-e786-4c07-9415-0e9674fca2d0,bagus,5,0,2.35.0,2023-01-15 04:54:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8641,b2d7ddf6-3be5-4f6c-b501-6e8a8fc18bdd,Sangat membantu,5,0,2.35.0,2023-01-15 04:54:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8639,ade1f0bd-1ed4-40d6-a923-1e487f0244b9,"Benar-benar habis kesabaranku,berulangkali upload video sesuai instruksi tetap aja di tolak,,hapus lagi dan upload lagi masih aja gagal,,,tolong segera perbaiki,ntr lama-lama nasasah pada pindah ke bank lain,,ribet banget sih",1,0,2.35.0,2023-01-15 04:55:00,"Hai Sobat BRI, pastikan kualitas video baik, tidak terlalu terang, tidak membelakangi cahaya, tidak terlalu gelap. Jika masih mengalami kendala, silakan kirimkan detail kendala yang dialami melalui WhatsApp BRI 08121214017 atau Email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Shima",1/15/2023 5:02
8638,5f28c9d6-a2ad-4562-88c6-eefa659a8735,Mohon diperbaiki Bagian Transfernya ya.... Versi lamanya Cpt banget..... Versi barunyaa Malah Ngga Bisa katanya tanggal Kadaluarsa.....,3,0,2.35.0,2023-01-15 04:55:00,"Hai Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna pengecekan silakan kirimkan detail kendala yang dialami melalui WhatsApp BRI 08121214017 atau Email callbri@bri.co.id dan jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Shima
",1/15/2023 5:11
8637,26d713b9-e2b7-4fd5-99e8-6f29a45fdd9c,Pelayanan CS nya tidak cepat menangani permasalahan transaksi yang eror,1,0,2.35.0,2023-01-15 05:00:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala yang dialami melalui Email callbri@bri.co.id. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Oscar",1/15/2023 6:18
8636,0009aec3-a4ca-4dee-8414-1d38f5b3d21c,Bermanfaat banget,5,0,2.34.0,2023-01-15 05:15:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima",1/15/2023 5:37
8635,c225e814-f706-4331-b137-f49e83eb5459,👍👍,5,0,2.35.0,2023-01-15 05:17:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima
",1/15/2023 5:36
8634,865fe47f-9772-4322-a9e5-ed1fab815cb0,bagus,5,0,2.35.0,2023-01-15 05:19:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima
",1/15/2023 5:36
8633,0229c293-f428-4297-b6f6-32b9e4227840,Sudah berulang kali tapi tidak bisa di install.,1,0,,2023-01-15 05:20:00,"Hai Sobat BRI, jaringan BRImo dalam keadaan normal dan dapat diunduh oleh Nasabah. Mohon pastikan jaringan internet dalam keadaan stabil, BRImo versi terbaru serta ruang penyimpanan ponsel mencukupi. Jika mengalami kendala, bisa dikirimkan respon yang tampil dalam bentuk gambar/Capture melalui Email callbri@bri.co.id. Tks~Oscar",1/15/2023 6:16
8632,1fe89825-b2cb-4ac6-870b-d9959fa6861b,bagus mantap,5,0,2.35.0,2023-01-15 05:21:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima
",1/15/2023 5:36
8631,853c083b-0452-4305-9d11-726dccf9cfeb,bagus tapi tampilan tulisan dan logonya kurang kecil biar elegan seperti saat sebelum upgrade dulu,5,0,2.35.0,2023-01-15 05:26:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima
",1/15/2023 5:36
8630,5a9230fd-23ce-47f3-888a-5a60a9ff17ac,saya sangat kecewa semua sukses kenapa pas video selalu gagal..mohon di perhatikan..saya sudah mengulangi 74 x tapi gagal suara sudah serak tapi tetap gagal,1,0,2.35.0,2023-01-15 05:31:00,"Hai Sobat BRI, kami lakukan pengecekan saat ini pendaftaran BRImo normal. Jika mengalami kendala, bisa dikirimkan respon yang tampil dalam bentuk gambar/Capture melalui Email callbri@bri.co.id. Tks~Oscar",1/15/2023 6:15
8629,a54c52df-865d-4e2f-a69a-a73b49130c0b,Alhamdulillah aplikasinya bagus dan proses nya cepat tuk transfer antar bank🙏,5,0,2.35.0,2023-01-15 05:32:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Shima
",1/15/2023 5:36
8628,2f8141d7-7df9-4dbc-8530-69224d17d27f,"Saya sudah update aplikasi brimo nya,tapi tetap gak ada juga menu setor tunai tanpa kartu",3,0,2.35.0,2023-01-15 05:37:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala yang dialami melalui Email callbri@bri.co.id. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Oscar",1/15/2023 7:22
8627,5ba93888-10db-42dc-8a73-abce7cbfc20f,"Aplikasi t*i, ribet bnget n selalu gagal, loading sering stuck, sering error terpaksa hrus uninstall n install berulang kali, n ujung2 nya msih gagal jg. Lah sekelas bri aplikasi ny kbagus gini amat, ngelus dada gue, nelongso bnget sumpah. Oh iya, itu cs call center bernama fahri orgnya ga ramah bnget n ga bersahabat, bs2 ny org mcm bgtu jd cs, ky ga ada org lain ny aja yg layak jd cs",1,0,,2023-01-15 05:40:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala yang dialami melalui Email callbri@bri.co.id. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Oscar",1/15/2023 6:14
8626,d931ef5d-5c8d-421a-86f4-de90660ad668,Sngt bagus,5,0,2.35.0,2023-01-15 05:41:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Oscar,1/15/2023 8:09
8625,bee72f05-5b37-476d-85cd-fd6720f7ffc1,Mudah di gunakan,5,0,2.35.0,2023-01-15 05:44:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Oscar",1/15/2023 8:09
8624,c32f43d1-94de-437b-b239-f7560b6e413a,Sangat bagus dan mudah digunakan,5,0,2.34.0,2023-01-15 05:48:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Oscar,1/15/2023 8:09
8623,166bb312-560c-4b9b-9d9b-61f0b9ffbccf,Sangat baik dan sangat membantu sekali,5,0,2.35.0,2023-01-15 05:53:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Oscar",1/15/2023 8:09
8622,1b463af3-2efb-43c2-b97d-9731bf9cb8f4,bagus,5,0,,2023-01-15 06:00:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Oscar",1/15/2023 7:18
8621,38436069-8a74-4ae2-92d9-bfecdb6cdece,3 kali d instal ga bisa²in aplikasi nya knpa...,1,0,,2023-01-15 06:08:00,"Apabila gagal proses e-KYC sebanyak 3 kali. Silakan ulangi pada esbagus hari. Ketika melakukan verifikasi wajah mohon dipastikan kualitas Video baik, seperti tidak terlalu terang, tidak membelakangi cahaya dan tidak terlalu gelap. Jika masih mengalami hal yang sama, bisa kirim detail kendala pendaftaran BRImo melalui Email callbri@bri.co.id. Tks~Oscar",1/15/2023 6:13
8620,7a80f5f8-bdeb-4521-b958-5fd916708d38,👍👍👍,5,0,2.35.0,2023-01-15 06:10:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Oscar,1/15/2023 7:18
8619,78db4a55-b5bb-4c8e-b71b-40043fb3dba5,Sangat mempermudah,5,0,2.35.0,2023-01-15 06:11:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Oscar",1/15/2023 7:18
8618,708f603e-9d26-4459-9ab3-a8621e2ace46,Mntappp,5,0,2.35.0,2023-01-15 06:15:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Oscar",1/15/2023 7:18
8617,2d990571-45c4-46be-ae10-7c811a10a3c9,Membantu sekali dan mudah,5,0,2.35.0,2023-01-15 06:23:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Oscar,1/15/2023 7:19
8616,3bff434f-76a2-4a67-8fa4-dcedfba1d767,"Ga perlu tbagusen2an lagi.... tambah 1 klo di jalan baik2 saja, Nih tambah satu..",5,0,2.35.0,2023-01-15 06:24:00,"Selamat siang Bapak/Ibu. Terima kasih atas kepercayaannya pada produk Bank BRI, sehat dan sukses selalu. Tks~Birka",1/3/2021 4:36
8615,2d88f3d9-bb13-44db-b3ca-82780c21f72a,Mantap mudah digunakan tapi terkadang tidak bisa mengirimkan uang,5,0,2.35.0,2023-01-15 06:26:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Oscar",1/15/2023 7:19
8614,ffc6a3f6-d2b7-45e2-9e9b-93422ac1651d,"Aplikasi menguji kesabaran sudah registrasi terakhir giliran login error Dicoba registrasi download 2x mau masukan foto tidak bisa,mungkinkah hp saya terlalu jelek sehingga tidak bisa rekam ???solusi nya",1,0,,2023-01-15 06:30:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala yang dialami melalui Email callbri@bri.co.id. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Oscar",1/15/2023 6:56
8613,3bfd527b-1645-416b-b144-8771f16854da,Aplikasi Mbangking paling menguji kesabaran... banyak errornya.,1,0,2.35.0,2023-01-15 06:32:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala yang dialami melalui Email callbri@bri.co.id. Jika sudah tidak mengalami kendala, kami harapkan bintang 5 dari Sobat BRI. Tks~Oscar",1/15/2023 6:55
8612,7b0cf870-1c2e-472f-9f5d-d81da86fd414,Membantu,5,0,2.35.0,2023-01-15 06:35:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Oscar,1/15/2023 7:19
8611,b9f4bf74-b481-43ab-bbb4-20d3dde99598,bagus,5,0,2.34.0,2023-01-15 06:38:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Oscar",1/15/2023 7:19
8610,018feb03-9fb2-4679-87e2-c105384a5fb7,cepat dan sangat memudah kan,5,0,2.35.0,2023-01-15 06:38:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Oscar,1/15/2023 7:11
8609,c3575a59-0580-4f10-98b9-6ccf34ca16fb,bagus,5,0,2.35.0,2023-01-15 06:43:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Oscar",1/15/2023 7:11
8608,88c951d8-38a6-404a-8a03-6b7ac93cb011,Pbagusbagus mantap,5,0,2.35.0,2023-01-15 06:44:00,Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Oscar,1/15/2023 7:11
8607,ae75c476-b8c1-4e63-b5d9-af13961ada4d,Sangat membantu,5,0,2.35.0,2023-01-15 06:45:00,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya untuk kemudahan transaksi. Tks~Oscar",1/15/2023 7:11
